ID1,ID2,Num_Mums,Total_mums_length
132,213,1170,153409
132,214,1164,152885
132,215,1160,152973
132,216,1201,152395
132,217,1183,152584
132,218,1219,152657
132,219,1200,152373
132,220,1204,153613
132,221,1192,152839
132,222,1145,152878
132,223,1181,153079
132,224,1645,70855
132,227,1454,59619
132,228,892,33534
132,229,893,33581
132,230,890,33512
132,231,1731,77700
132,237,1681,73943
132,238,1466,56884
132,239,1481,57398
132,240,1467,56936
132,241,889,33390
132,242,888,33371
132,243,1313,53626
132,244,1480,58809
132,245,1481,58949
132,246,614,22535
132,247,978,41070
132,248,955,40399
132,249,984,41158
133,200,1162,153531
133,201,1181,153839
133,202,1174,153862
133,203,1212,152912
133,204,1276,152197
133,205,1204,153332
133,207,1172,153554
133,208,1187,153731
133,209,1197,153724
133,210,1168,153771
133,211,1182,153691
133,212,1166,153426
133,213,1174,153822
133,214,1170,153618
133,215,1169,153415
133,216,1217,152883
133,217,1192,153170
133,218,1229,153538
133,219,1214,152948
133,220,1187,153619
133,221,1192,153753
133,222,1158,153689
133,223,1183,153519
133,224,1644,70877
133,227,1457,59408
133,228,891,33482
133,229,892,33527
133,230,889,33459
133,231,1735,77865
133,237,1686,74040
133,238,1471,56971
133,239,1484,57430
133,240,1474,57057
133,241,888,33338
133,242,887,33327
133,243,1308,53554
133,244,1478,58749
133,245,1482,58952
133,246,619,22627
133,247,970,40805
133,248,947,40156
133,249,973,40828
134,200,1162,153597
134,201,1180,153854
134,202,1164,153680
134,203,1203,152960
134,204,1266,152111
134,205,1198,153259
134,207,1171,153482
134,208,1178,153622
134,209,1196,153592
134,210,1173,153864
134,211,1171,153621
134,212,1163,153409
134,213,1179,153928
134,214,1174,153555
134,215,1166,153409
134,216,1208,152854
134,217,1183,153016
134,218,1218,153259
134,219,1205,152977
134,220,1191,153529
134,221,1193,153595
134,222,1161,153631
134,223,1182,153501
134,224,1650,71002
134,227,1452,59390
134,228,894,33543
134,229,895,33589
134,230,893,33541
134,231,1731,77824
134,237,1683,74055
134,238,1466,56943
134,239,1482,57476
134,240,1470,57050
134,241,892,33420
134,242,890,33386
134,243,1310,53675
134,244,1477,58745
134,245,1481,58945
134,246,618,22625
134,247,968,40788
134,248,945,40142
134,249,974,40874
135,200,1817,84480
135,201,1799,84030
135,202,1813,84496
135,203,1806,84189
135,204,1801,83438
135,205,1804,83927
135,207,1810,84207
135,208,1821,84509
135,209,1795,83631
135,210,1807,84444
135,211,1803,84030
135,212,1816,84530
135,213,1806,84336
135,214,1796,83749
135,215,1816,84444
135,216,1807,84169
135,217,1793,83577
135,218,1802,83802
135,219,1805,84195
135,220,1800,83913
135,221,1792,83755
135,222,1802,84262
135,223,1809,84345
135,224,1720,75231
135,227,1487,60019
135,228,923,33745
135,229,923,33767
135,230,921,33713
135,231,1771,79536
135,237,1744,81458
135,238,1515,57968
135,239,1522,58273
135,240,1522,58188
135,241,925,33724
135,242,918,33629
135,243,1290,52589
135,244,1489,58825
135,245,1491,58966
135,246,614,22016
135,247,991,43580
135,248,971,43072
135,249,1001,43774
136,200,1648,70107
136,201,1653,70182
136,202,1653,70286
136,203,1648,70037
136,204,1652,69711
136,205,1653,70020
136,207,1649,70200
136,208,1655,70163
136,209,1660,70209
136,210,1642,70073
136,211,1649,70010
136,212,1647,70137
136,213,1647,70231
136,214,1659,70225
136,215,1648,70118
136,216,1647,69976
136,217,1644,69860
136,218,1656,70074
136,219,1651,70085
136,220,1660,70343
136,221,1649,70112
136,222,1647,70193
136,223,1649,70066
136,224,1588,66375
136,227,1309,51022
136,228,826,30406
136,229,825,30401
136,230,824,30374
136,231,1524,65420
136,237,1568,65563
136,238,1356,50496
136,239,1359,50725
136,240,1358,50543
136,241,825,30333
136,242,826,30376
136,243,1222,47847
136,244,1355,52411
136,245,1362,52540
136,246,578,20706
136,247,949,38308
136,248,922,37686
136,249,950,38256
138,200,214,6689
138,201,212,6651
138,202,216,6737
138,203,215,6711
138,204,209,6579
138,205,212,6632
138,207,215,6719
138,208,214,6687
138,209,213,6671
138,210,217,6750
138,211,217,6754
138,212,214,6689
138,213,217,6746
138,214,214,6692
138,215,214,6689
138,216,215,6711
138,217,215,6711
138,218,217,6759
138,219,215,6711
138,220,213,6647
138,221,213,6672
138,222,215,6710
138,223,217,6757
138,224,186,5828
138,227,190,5938
138,228,241,7254
138,229,240,7239
138,230,237,7161
138,231,205,6481
138,237,204,6343
138,238,200,6301
138,239,201,6311
138,240,200,6301
138,241,238,7162
138,242,238,7176
138,243,170,5493
138,244,194,6115
138,245,193,6094
138,246,338,10361
138,247,271,8021
138,248,268,7973
138,249,271,8027
141,200,201,6484
141,201,200,6470
141,202,200,6465
141,203,198,6421
141,204,196,6383
141,205,201,6484
141,207,198,6419
141,208,199,6443
141,209,200,6466
141,210,199,6442
141,211,200,6466
141,212,201,6486
141,213,202,6495
141,214,200,6468
141,215,201,6486
141,216,198,6421
141,217,199,6441
141,218,200,6471
141,219,198,6421
141,220,199,6424
141,221,199,6437
141,222,199,6432
141,223,199,6448
141,224,181,5749
141,227,166,5529
141,228,221,6827
141,229,220,6812
141,230,219,6780
141,231,197,6452
141,237,197,6338
141,238,195,6340
141,239,192,6257
141,240,195,6336
141,241,221,6784
141,242,218,6748
141,243,161,5468
141,244,171,5736
141,245,173,5783
141,246,299,9658
141,247,268,8100
141,248,266,8080
141,249,272,8187
142,200,167,5485
142,201,165,5447
142,202,167,5488
142,203,167,5489
142,204,163,5387
142,205,165,5444
142,207,164,5427
142,208,166,5466
142,209,164,5421
142,210,166,5468
142,211,165,5449
142,212,167,5485
142,213,169,5530
142,214,164,5428
142,215,168,5484
142,216,165,5446
142,217,166,5468
142,218,165,5443
142,219,166,5469
142,220,167,5452
142,221,166,5467
142,222,169,5529
142,223,167,5485
142,224,154,4852
142,227,153,4973
142,228,187,5827
142,229,186,5812
142,230,184,5763
142,231,163,5321
142,237,147,4914
142,238,163,5383
142,239,161,5348
142,240,163,5383
142,241,183,5723
142,242,184,5762
142,243,147,4875
142,244,147,4973
142,245,149,5008
142,246,287,9105
142,247,233,7087
142,248,235,7151
142,249,234,7068
143,200,939,37595
143,201,935,37556
143,202,941,37598
143,203,937,37572
143,204,934,37405
143,205,937,37551
143,207,946,37690
143,208,942,37626
143,209,939,37565
143,210,939,37610
143,211,939,37622
143,212,940,37618
143,213,940,37617
143,214,938,37581
143,215,941,37617
143,216,939,37619
143,217,939,37620
143,218,942,37648
143,219,939,37608
143,220,943,37682
143,221,935,37483
143,222,941,37642
143,223,939,37579
143,224,878,33678
143,227,846,32553
143,228,545,20715
143,229,545,20740
143,230,544,20699
143,231,1075,43331
143,237,930,35707
143,238,806,30428
143,239,813,30663
143,240,810,30521
143,241,545,20652
143,242,542,20642
143,243,886,34859
143,244,923,36658
143,245,931,36903
143,246,452,16962
143,247,583,23262
143,248,581,23218
143,249,585,23273
144,200,479,18065
144,201,477,18074
144,202,477,18023
144,203,478,18034
144,204,474,17979
144,205,476,18043
144,207,476,18030
144,208,475,17993
144,209,476,18042
144,210,476,18024
144,211,478,18094
144,212,479,18066
144,213,478,18025
144,214,476,18042
144,215,479,18048
144,216,478,18037
144,217,479,18113
144,218,475,17981
144,219,476,17994
144,220,475,18046
144,221,476,18004
144,222,477,18019
144,223,478,18019
144,224,446,16469
144,227,421,16303
144,228,317,11586
144,229,318,11631
144,230,317,11596
144,231,480,18463
144,237,441,16846
144,238,401,15193
144,239,400,15203
144,240,400,15164
144,241,315,11552
144,242,314,11528
144,243,413,16450
144,244,430,17016
144,245,431,17058
144,246,302,11014
144,247,288,11608
144,248,284,11516
144,249,289,11597
147,200,334,15019
147,201,331,14999
147,202,333,14999
147,203,332,14979
147,204,335,15094
147,205,333,15034
147,207,333,15037
147,208,332,14979
147,209,332,15021
147,210,333,15040
147,211,334,15053
147,212,334,15019
147,213,335,15043
147,214,333,15040
147,215,335,15018
147,216,333,15000
147,217,332,15013
147,218,334,15028
147,219,332,14979
147,220,335,15000
147,221,331,14995
147,222,332,14979
147,223,334,15018
147,224,351,14290
147,227,315,14154
147,228,342,13433
147,229,341,13463
147,230,339,13419
147,231,327,14811
147,237,334,14287
147,238,303,14250
147,239,306,14290
147,240,302,14243
147,241,341,13389
147,242,339,13412
147,243,291,13080
147,244,300,13685
147,245,302,13767
147,246,701,29969
147,247,486,17671
147,248,483,17695
147,249,492,17723
148,200,661,23708
148,201,656,23618
148,202,660,23676
148,203,658,23656
148,204,664,23757
148,205,663,23744
148,207,662,23772
148,208,660,23696
148,209,656,23629
148,210,660,23717
148,211,660,23706
148,212,662,23728
148,213,662,23741
148,214,659,23689
148,215,662,23707
148,216,660,23694
148,217,664,23815
148,218,665,23774
148,219,658,23656
148,220,660,23608
148,221,659,23654
148,222,662,23724
148,223,663,23746
148,224,607,21000
148,227,574,20829
148,228,528,18237
148,229,527,18257
148,230,524,18188
148,231,656,23560
148,237,628,22156
148,238,620,22487
148,239,617,22429
148,240,622,22572
148,241,522,18085
148,242,518,18055
148,243,501,18451
148,244,535,19709
148,245,543,19937
148,246,1357,51476
148,247,370,14600
148,248,361,14497
148,249,375,14655
152,200,1419,54291
152,201,1422,54422
152,202,1422,54330
152,203,1417,54164
152,204,1416,54089
152,205,1421,54246
152,207,1415,54220
152,208,1419,54244
152,209,1420,54178
152,210,1417,54310
152,211,1421,54284
152,212,1419,54302
152,213,1419,54343
152,214,1419,54225
152,215,1419,54278
152,216,1419,54216
152,217,1414,54098
152,218,1418,54236
152,219,1417,54178
152,220,1422,54311
152,221,1420,54276
152,222,1417,54263
152,223,1417,54185
152,224,1327,48834
152,227,1161,43462
152,228,977,37193
152,229,977,37168
152,230,975,37141
152,231,1388,53359
152,237,1320,49371
152,238,1640,66203
152,239,1641,66485
152,240,1637,66182
152,241,974,36973
152,242,967,36897
152,243,1062,39695
152,244,1134,42029
152,245,1136,42177
152,246,562,20952
152,247,763,29790
152,248,752,29460
152,249,771,29908
153,200,1424,54348
153,201,1426,54460
153,202,1425,54347
153,203,1421,54201
153,204,1421,54149
153,205,1428,54347
153,207,1420,54280
153,208,1422,54262
153,209,1423,54195
153,210,1422,54356
153,211,1426,54344
153,212,1424,54359
153,213,1422,54361
153,214,1423,54263
153,215,1424,54335
153,216,1423,54253
153,217,1422,54219
153,218,1423,54296
153,219,1422,54235
153,220,1426,54344
153,221,1423,54294
153,222,1421,54300
153,223,1420,54202
153,224,1332,48882
153,227,1160,43421
153,228,975,37106
153,229,975,37081
153,230,972,37034
153,231,1386,53276
153,237,1326,49451
153,238,1645,66224
153,239,1646,66510
153,240,1645,66265
153,241,971,36866
153,242,965,36811
153,243,1062,39664
153,244,1136,42069
153,245,1138,42217
153,246,559,20889
153,247,767,29846
153,248,755,29496
153,249,769,29843
154,200,1417,54319
154,201,1420,54442
154,202,1422,54409
154,203,1417,54238
154,204,1414,54125
154,205,1420,54300
154,207,1413,54261
154,208,1418,54284
154,209,1419,54220
154,210,1416,54350
154,211,1420,54325
154,212,1418,54352
154,213,1417,54371
154,214,1421,54332
154,215,1418,54329
154,216,1419,54290
154,217,1414,54164
154,218,1418,54313
154,219,1417,54252
154,220,1417,54300
154,221,1420,54294
154,222,1415,54291
154,223,1417,54264
154,224,1331,48910
154,227,1162,43753
154,228,988,37317
154,229,988,37293
154,230,986,37264
154,231,1402,53647
154,237,1322,49334
154,238,1651,66257
154,239,1643,66454
154,240,1641,66146
154,241,987,37145
154,242,980,37050
154,243,1064,39592
154,244,1142,42237
154,245,1142,42304
154,246,563,20828
154,247,767,29922
154,248,762,29768
154,249,772,29973
158,200,1003,43545
158,201,998,43590
158,202,1003,43520
158,203,998,43452
158,204,994,43282
158,205,1003,43586
158,207,999,43473
158,208,1002,43454
158,209,1001,43505
158,210,1003,43614
158,211,1002,43583
158,212,999,43502
158,213,997,43496
158,214,1000,43554
158,215,1000,43501
158,216,997,43431
158,217,991,43278
158,218,1005,43536
158,219,998,43454
158,220,1003,43589
158,221,997,43535
158,222,998,43442
158,223,999,43451
158,224,968,39911
158,227,816,34904
158,228,939,35988
158,229,939,36001
158,230,937,35941
158,231,993,43366
158,237,934,40088
158,238,1142,52533
158,239,1141,52700
158,240,1142,52678
158,241,930,35594
158,242,933,35786
158,243,776,32821
158,244,834,34097
158,245,844,34306
158,246,362,15682
158,247,1108,39862
158,248,1088,39422
158,249,1113,39941
162,200,1417,54870
162,201,1424,55057
162,202,1416,54839
162,203,1418,54821
162,204,1418,54775
162,205,1420,54843
162,207,1417,54870
162,208,1412,54786
162,209,1423,54856
162,210,1421,54937
162,211,1420,54856
162,212,1417,54878
162,213,1413,54822
162,214,1422,54906
162,215,1417,54854
162,216,1418,54829
162,217,1411,54622
162,218,1422,54872
162,219,1419,54846
162,220,1424,54941
162,221,1424,54923
162,222,1416,54870
162,223,1416,54819
162,224,1344,50024
162,227,1150,43802
162,228,978,37893
162,229,978,37843
162,230,976,37817
162,231,1398,54225
162,237,1298,49518
162,238,1621,67344
162,239,1622,67672
162,240,1618,67371
162,241,973,37604
162,242,972,37669
162,243,1085,40717
162,244,1176,43109
162,245,1183,43358
162,246,565,20975
162,247,791,30636
162,248,779,30343
162,249,797,30719
163,200,1409,54989
163,201,1414,55195
163,202,1408,54955
163,203,1408,54880
163,204,1409,54892
163,205,1409,54942
163,207,1405,54929
163,208,1405,54913
163,209,1412,54973
163,210,1412,55072
163,211,1410,54970
163,212,1408,54974
163,213,1404,54917
163,214,1410,55000
163,215,1408,54950
163,216,1407,54867
163,217,1401,54734
163,218,1411,54965
163,219,1408,54885
163,220,1413,55052
163,221,1411,55011
163,222,1409,55004
163,223,1404,54819
163,224,1337,50086
163,227,1145,44034
163,228,970,37997
163,229,970,37969
163,230,968,37939
163,231,1388,54242
163,237,1289,49542
163,238,1635,67832
163,239,1635,68095
163,240,1633,67860
163,241,963,37673
163,242,961,37724
163,243,1080,40662
163,244,1158,43028
163,245,1167,43323
163,246,564,21108
163,247,790,30669
163,248,783,30493
163,249,796,30752
164,200,896,33401
164,201,895,33370
164,202,894,33344
164,203,893,33315
164,204,883,32969
164,205,896,33365
164,207,895,33354
164,208,895,33341
164,209,891,33273
164,210,898,33378
164,211,899,33459
164,212,895,33378
164,213,893,33318
164,214,892,33293
164,215,896,33377
164,216,892,33290
164,217,895,33375
164,218,895,33277
164,219,894,33341
164,220,895,33282
164,221,892,33276
164,222,894,33352
164,223,891,33272
164,224,812,29939
164,227,820,29788
164,228,1172,132466
164,229,1174,132557
164,230,1167,132679
164,231,872,32509
164,237,827,30320
164,238,1011,38563
164,239,1009,38759
164,240,1005,38512
164,241,1258,132020
164,242,1214,132489
164,243,654,25018
164,244,718,27275
164,245,728,27577
164,246,474,16676
164,247,653,23662
164,248,636,23338
164,249,656,23649
168,200,655,23640
168,201,648,23500
168,202,653,23590
168,203,652,23574
168,204,657,23629
168,205,647,23463
168,207,653,23661
168,208,653,23603
168,209,648,23503
168,210,653,23624
168,211,649,23525
168,212,655,23640
168,213,654,23626
168,214,649,23524
168,215,656,23639
168,216,652,23571
168,217,651,23581
168,218,653,23564
168,219,652,23574
168,220,653,23513
168,221,650,23536
168,222,655,23639
168,223,654,23611
168,224,591,20786
168,227,569,20655
168,228,508,17883
168,229,507,17891
168,230,506,17875
168,231,651,23612
168,237,625,22154
168,238,633,22763
168,239,637,22898
168,240,632,22825
168,241,510,17862
168,242,505,17822
168,243,507,18619
168,244,523,19379
168,245,526,19478
168,246,1370,52069
168,247,369,14549
168,248,365,14528
168,249,371,14533
169,200,1405,56535
169,201,1402,56536
169,202,1404,56476
169,203,1401,56432
169,204,1400,56218
169,205,1401,56401
169,207,1411,56713
169,208,1400,56344
169,209,1406,56440
169,210,1408,56684
169,211,1404,56515
169,212,1403,56538
169,213,1400,56442
169,214,1403,56449
169,215,1403,56513
169,216,1402,56447
169,217,1397,56308
169,218,1405,56640
169,219,1401,56430
169,220,1404,56495
169,221,1400,56435
169,222,1400,56467
169,223,1400,56451
169,224,1287,50797
169,227,1155,45187
169,228,972,38972
169,229,973,38991
169,230,971,38958
169,231,1363,55577
169,237,1253,50603
169,238,1575,69681
169,239,1579,70059
169,240,1577,69820
169,241,972,38794
169,242,970,38841
169,243,1098,42303
169,244,1209,45242
169,245,1210,45393
169,246,667,23615
169,247,891,34038
169,248,871,33589
169,249,896,34110
172,200,1530,64264
172,201,1521,64264
172,202,1527,64194
172,203,1527,64178
172,204,1529,64107
172,205,1524,64337
172,207,1527,64162
172,208,1532,64254
172,209,1529,64207
172,210,1530,64327
172,211,1526,64374
172,212,1531,64320
172,213,1527,64163
172,214,1525,64187
172,215,1531,64298
172,216,1525,64133
172,217,1517,64099
172,218,1527,64091
172,219,1526,64184
172,220,1535,64406
172,221,1519,64068
172,222,1526,64159
172,223,1524,64141
172,224,1397,57602
172,227,1227,48593
172,228,759,28784
172,229,760,28826
172,230,759,28797
172,231,1425,60098
172,237,1403,58497
172,238,1258,46599
172,239,1263,46893
172,240,1262,46732
172,241,763,28835
172,242,762,28865
172,243,1152,45051
172,244,1261,49213
172,245,1263,49423
172,246,529,19676
172,247,872,35345
172,248,858,34852
172,249,885,35573
175,200,1660,72437
175,201,1644,72109
175,202,1657,72340
175,203,1656,72174
175,204,1671,72086
175,205,1654,72277
175,207,1670,72531
175,208,1672,72437
175,209,1654,72094
175,210,1668,72699
175,211,1655,72344
175,212,1659,72424
175,213,1660,72392
175,214,1649,72106
175,215,1660,72381
175,216,1655,72147
175,217,1645,72059
175,218,1665,72353
175,219,1657,72204
175,220,1656,72187
175,221,1642,71884
175,222,1660,72368
175,223,1654,72196
175,224,1507,62805
175,227,1379,56559
175,228,813,31306
175,229,814,31342
175,230,810,31235
175,231,1775,87180
175,237,1594,66530
175,238,1379,53722
175,239,1389,54095
175,240,1383,53772
175,241,813,31233
175,242,808,31177
175,243,1416,61465
175,244,1592,69160
175,245,1586,69222
175,246,590,21636
175,247,884,36952
175,248,879,36707
175,249,891,37048
178,200,1676,73188
178,201,1664,72965
178,202,1669,73009
178,203,1672,72999
178,204,1661,72391
178,205,1669,72900
178,207,1670,72884
178,208,1665,72879
178,209,1670,72923
178,210,1663,72938
178,211,1673,73049
178,212,1674,73189
178,213,1672,72913
178,214,1669,72945
178,215,1674,73138
178,216,1668,72915
178,217,1664,72646
178,218,1659,72560
178,219,1672,72947
178,220,1667,72941
178,221,1665,72921
178,222,1669,73055
178,223,1677,72989
178,224,1523,65322
178,227,1331,53148
178,228,838,30925
178,229,838,30950
178,230,837,30903
178,231,1631,69653
178,237,1643,77027
178,238,1334,51512
178,239,1341,51826
178,240,1336,51645
178,241,833,30793
178,242,836,30873
178,243,1223,48787
178,244,1383,53389
178,245,1376,53374
178,246,578,20951
178,247,932,39906
178,248,924,39418
178,249,933,39848
180,200,1722,77758
180,201,1704,77382
180,202,1720,77647
180,203,1717,77488
180,204,1715,77086
180,205,1709,77320
180,207,1722,77838
180,208,1729,77798
180,209,1708,77223
180,210,1716,77835
180,211,1708,77367
180,212,1721,77749
180,213,1717,77598
180,214,1712,77388
180,215,1724,77773
180,216,1714,77429
180,217,1699,77050
180,218,1722,77791
180,219,1719,77565
180,220,1724,77624
